Date,Open,High,Low,Close,Adj Close,Volume
2014-09-29,117.269997,117.400002,114.419998,114.610001,114.610001,38889600
2014-10-06,115.160004,118.260002,114.940002,117.589996,117.589996,34851600
2014-10-13,118.139999,120.180000,117.930000,118.989998,118.989998,34629300
2014-10-20,119.680000,120.500000,117.879997,118.349998,118.349998,21368100
2014-10-27,118.180000,118.480003,111.660004,112.660004,112.660004,39664900
2014-11-03,112.389999,113.150002,109.669998,112.970001,112.970001,44516400
2014-11-10,112.239998,114.720001,110.279999,114.470001,114.470001,41333200
2014-11-17,113.970001,115.959999,112.879997,115.389999,115.389999,35197500
2014-11-24,115.150002,115.470001,111.949997,112.110001,112.110001,26547100
2014-12-01,113.800003,117.360001,113.739998,114.430000,114.430000,37735500
2014-12-08,114.970001,118.989998,114.459999,117.410004,117.410004,29920100
2014-12-15,116.220001,116.970001,113.580002,114.769997,114.769997,36977700
2014-12-22,114.809998,114.980003,112.410004,114.830002,114.830002,20513700
2014-12-29,114.610001,116.260002,112.320000,114.080002,114.080002,35684800
2015-01-05,114.779999,117.500000,114.730003,117.260002,117.260002,40846500
2015-01-12,117.459999,123.150002,117.320000,122.519997,122.519997,55859500
2015-01-19,123.629997,125.580002,123.349998,124.230003,124.230003,42840600
2015-01-26,123.330002,124.639999,120.260002,123.449997,123.449997,51377900
2015-02-02,121.839996,123.160004,117.949997,118.639999,118.639999,42614600
2015-02-09,118.830002,119.400002,117.000000,117.980003,117.980003,24561200
2015-02-16,116.400002,116.540001,114.989998,115.279999,115.279999,28771600
2015-02-23,115.110001,117.070000,114.290001,116.160004,116.160004,29738800
2015-03-02,116.500000,116.639999,111.699997,111.860001,111.860001,34557000
2015-03-09,112.419998,112.620003,110.160004,110.879997,110.879997,30293300
2015-03-16,111.089996,114.000000,109.769997,113.570000,113.570000,39207700
2015-03-23,113.699997,115.839996,113.489998,115.059998,115.059998,20657900
2015-03-30,113.900002,115.989998,113.410004,115.279999,115.279999,19975300
2015-04-06,117.320000,117.470001,114.480003,115.970001,115.970001,22590600
2015-04-13,115.349998,115.790001,114.389999,115.599998,115.599998,17126200
2015-04-20,114.820000,115.559998,112.769997,113.050003,113.050003,23558900
2015-04-27,113.870003,116.620003,112.279999,113.080002,113.080002,39749800
2015-05-04,114.180000,115.110001,113.320000,113.970001,113.970001,26204500
2015-05-11,114.089996,117.750000,113.080002,117.529999,117.529999,29311900
2015-05-18,117.779999,117.879997,115.320000,115.599998,115.599998,18859500
2015-05-25,113.839996,114.480003,113.209999,114.099998,114.099998,17124200
2015-06-01,115.019997,115.500000,111.570000,112.239998,112.239998,28255700
2015-06-08,112.389999,114.139999,112.129997,113.230003,113.230003,19538100
2015-06-15,113.279999,115.610001,112.629997,115.120003,115.120003,28197300
2015-06-22,113.790001,113.940002,112.129997,112.559998,112.559998,20559300
2015-06-29,112.809998,113.230003,111.410004,111.760002,111.760002,21964800
2015-07-06,111.709999,112.580002,110.050003,111.489998,111.489998,26425900
2015-07-13,110.430000,111.139999,108.400002,108.650002,108.650002,35654500
2015-07-20,106.599998,106.650002,103.430000,105.349998,105.349998,51972700
2015-07-27,104.940002,105.750000,103.860001,104.930000,104.930000,35197400
2015-08-03,104.589996,105.379997,103.779999,104.650002,104.650002,20119600
2015-08-10,105.029999,107.910004,104.919998,106.849998,106.849998,28246900
2015-08-17,107.370003,111.330002,106.309998,111.129997,111.129997,43392600
2015-08-24,111.540001,112.120003,107.080002,108.699997,108.699997,54880500
2015-08-31,108.190002,109.769997,107.070000,107.489998,107.489998,23663700
2015-09-07,107.599998,107.940002,105.269997,106.160004,106.160004,25065100
2015-09-14,105.860001,109.379997,105.680000,109.209999,109.209999,25769500
2015-09-21,108.489998,110.820000,107.440002,109.809998,109.809998,28566100
2015-09-28,108.370003,109.320000,106.470001,108.989998,108.989998,27268000
2015-10-05,109.139999,111.050003,108.459999,110.870003,110.870003,31305100
2015-10-12,111.669998,113.989998,111.010002,112.489998,112.489998,43027200
2015-10-19,112.639999,113.089996,110.959999,111.500000,111.500000,21076200
2015-10-26,111.730003,113.250000,109.059998,109.300003,109.300003,24114800
2015-11-02,108.639999,108.839996,104.019997,104.099998,104.099998,35369400
2015-11-09,104.290001,104.650002,103.040001,103.559998,103.559998,21632300
2015-11-16,103.980003,104.089996,101.980003,103.089996,103.089996,27647300
2015-11-23,102.480003,103.250000,100.989998,101.250000,101.250000,15447000
2015-11-30,101.529999,104.209999,100.529999,104.019997,104.019997,38812500
2015-12-07,103.320000,103.660004,101.849998,103.110001,103.110001,24484000
2015-12-14,102.580002,103.199997,100.230003,102.040001,102.040001,39189200
2015-12-21,102.949997,103.519997,102.209999,103.050003,103.050003,15034000
2015-12-28,102.480003,102.599998,101.309998,101.459999,101.459999,13757000
2016-01-04,103.129997,106.239998,102.489998,105.680000,105.680000,38665500
2016-01-11,105.470001,105.570000,102.500000,104.080002,104.080002,39178600
2016-01-18,104.059998,106.160004,103.650002,105.000000,105.000000,24319600
2016-01-25,105.760002,107.930000,105.599998,106.949997,106.949997,37549100
2016-02-01,107.540001,112.349998,107.349998,112.320000,112.320000,60904000
2016-02-08,113.669998,120.839996,112.980003,118.360001,118.360001,125929200
2016-02-15,116.000000,118.599998,114.739998,117.580002,117.580002,53962600
2016-02-22,115.440002,119.860001,115.410004,117.110001,117.110001,62655400
2016-02-29,117.589996,122.370003,117.339996,120.540001,120.540001,69545000
2016-03-07,121.180000,121.879997,118.839996,119.410004,119.410004,58479700
2016-03-14,120.269997,121.180000,117.339996,119.800003,119.800003,68392200
2016-03-21,119.000000,120.160004,116.160004,116.330002,116.330002,36302000
2016-03-28,116.730003,118.809998,115.550003,116.930000,116.930000,48874200
2016-04-04,116.669998,118.849998,115.000000,118.430000,118.430000,45038400
2016-04-11,119.470001,120.349998,116.949997,117.919998,117.919998,49380900
2016-04-18,118.529999,120.550003,117.279999,117.889999,117.889999,61734300
2016-04-25,118.139999,123.930000,118.110001,123.650002,123.650002,56430100
2016-05-02,123.779999,123.959999,121.250000,123.180000,123.180000,50813000
2016-05-09,121.199997,122.389999,120.080002,121.709999,121.709999,41791200
2016-05-16,122.930000,122.970001,118.919998,119.709999,119.709999,53823600
2016-05-23,118.860001,119.599998,115.290001,115.620003,115.620003,46467700
2016-05-30,115.760002,118.889999,115.199997,118.879997,118.879997,35783900
2016-06-06,118.889999,122.099998,118.410004,121.739998,121.739998,52266500
2016-06-13,122.800003,125.669998,122.029999,123.949997,123.949997,81507700
2016-06-20,122.260002,126.820000,120.059998,126.000000,126.000000,80800600
2016-06-27,126.440002,128.419998,125.059998,128.410004,128.410004,80371000
2016-07-04,128.800003,131.149994,128.169998,130.520004,130.520004,70545600
2016-07-11,129.490005,129.899994,126.029999,126.839996,126.839996,70717400
2016-07-18,127.019997,127.500000,125.309998,126.349998,126.349998,42553300
2016-07-25,125.529999,129.410004,125.110001,128.979996,128.979996,60789000
2016-08-01,128.570007,130.550003,127.389999,127.550003,127.550003,40886600
2016-08-08,127.290001,129.259995,127.199997,127.400002,127.400002,45630000
2016-08-15,127.620003,129.169998,127.459999,127.970001,127.970001,45404400
2016-08-22,127.629997,128.220001,125.820000,126.050003,126.050003,55099400
2016-08-29,126.000000,126.570000,124.550003,126.570000,126.570000,52959800
2016-09-05,127.400002,129.080002,126.699997,126.750000,126.750000,47022500
2016-09-12,126.309998,126.919998,124.669998,125.059998,125.059998,57612900
2016-09-19,125.610001,128.199997,125.169998,127.650002,127.650002,47168300
2016-09-26,127.959999,128.039993,125.239998,125.639999,125.639999,37473800
2016-10-03,125.320000,125.459999,118.419998,119.739998,119.739998,83959900
2016-10-10,119.739998,120.419998,119.290001,119.360001,119.360001,29190200
2016-10-17,119.699997,121.589996,119.580002,120.830002,120.830002,28921900
2016-10-24,121.279999,122.480003,120.160004,121.580002,121.580002,31504000
2016-10-31,121.510002,124.760002,121.230003,124.389999,124.389999,55486500
2016-11-07,122.660004,124.349998,116.230003,117.099998,117.099998,80381900
2016-11-14,116.120003,117.269997,114.959999,115.150002,115.150002,56350700
2016-11-21,115.720001,115.940002,112.349998,112.610001,112.610001,39374100
2016-11-28,113.230003,113.839996,110.629997,112.139999,112.139999,41673000
2016-12-05,111.150002,112.500000,110.190002,110.400002,110.400002,37108900
2016-12-12,110.589996,111.110001,107.000000,108.050003,108.050003,52082200
2016-12-19,108.599998,108.879997,107.290001,107.930000,107.930000,27803900
2016-12-26,108.610001,110.620003,108.239998,109.610001,109.610001,25214300
2017-01-02,109.620003,112.940002,109.370003,111.750000,111.750000,29724400
2017-01-09,112.389999,114.930000,112.169998,114.209999,114.209999,37405500
2017-01-16,115.889999,115.959999,113.940002,115.050003,115.050003,34339000
2017-01-23,115.510002,116.169998,112.809998,113.489998,113.489998,30966500
2017-01-30,113.610001,116.570000,113.540001,116.129997,116.129997,41687600
2017-02-06,117.070000,118.589996,116.669998,117.599998,117.599998,44051500
2017-02-13,116.730003,118.400002,116.150002,117.680000,117.680000,35087900
2017-02-20,117.040001,119.879997,116.769997,119.699997,119.699997,29556400
2017-02-27,119.730003,120.400002,116.440002,117.510002,117.510002,48323000
2017-03-06,117.349998,117.349998,114.129997,114.720001,114.720001,33691100
2017-03-13,114.629997,117.290001,114.019997,116.989998,116.989998,38638300
2017-03-20,117.309998,119.250000,117.209999,118.860001,118.860001,33936200
2017-03-27,119.930000,120.080002,118.320000,118.720001,118.720001,35958800
2017-04-03,118.690002,120.669998,118.400002,119.459999,119.459999,35883600
2017-04-10,119.040001,122.650002,118.849998,122.599998,122.599998,36474100
2017-04-17,122.550003,123.070000,121.279999,122.309998,122.309998,55241300
2017-04-24,120.769997,121.510002,119.870003,120.769997,120.769997,48558400
2017-05-01,120.209999,120.750000,116.629997,117.010002,117.010002,44577800
2017-05-08,117.029999,117.160004,115.559998,116.830002,116.830002,28239100
2017-05-15,117.519997,120.019997,116.989998,119.400002,119.400002,41027700
2017-05-22,119.629997,120.790001,118.919998,120.540001,120.540001,31359600
2017-05-29,120.239998,121.709999,119.949997,121.610001,121.610001,30838800
2017-06-05,121.910004,123.309998,120.400002,120.540001,120.540001,39041400
2017-06-12,120.330002,121.879997,119.129997,119.339996,119.339996,43071200
2017-06-19,118.739998,119.660004,118.070000,119.430000,119.430000,31198600
2017-06-26,118.290001,119.059998,117.910004,118.019997,118.019997,31550600
2017-07-03,116.540001,116.849998,114.800003,115.279999,115.279999,34965300
2017-07-10,115.019997,117.250000,114.830002,116.769997,116.769997,26200300
2017-07-17,117.419998,119.389999,117.230003,119.260002,119.260002,31242000
2017-07-24,119.519997,120.860001,118.550003,120.690002,120.690002,32164000
2017-07-31,120.500000,121.139999,119.220001,119.650002,119.650002,30175400
2017-08-07,119.430000,122.830002,118.970001,122.790001,122.790001,37260900
2017-08-14,121.980003,123.540001,120.580002,122.300003,122.300003,42871900
2017-08-21,122.540001,123.019997,121.290001,122.739998,122.739998,33673600
2017-08-28,123.330002,126.169998,123.330002,126.059998,126.059998,51111100
2017-09-04,126.650002,128.320007,126.550003,127.970001,127.970001,41112100
2017-09-11,126.739998,126.940002,125.410004,125.529999,125.529999,39672400
2017-09-18,124.709999,125.059998,122.489998,123.239998,123.239998,39871500
2017-09-25,122.779999,124.660004,121.550003,121.580002,121.580002,42010900
2017-10-02,121.169998,121.339996,119.779999,121.089996,121.089996,38178000
2017-10-09,121.639999,123.860001,121.550003,123.820000,123.820000,30086900
2017-10-16,123.820000,123.970001,121.389999,121.610001,121.610001,32958100
2017-10-23,120.980003,121.900002,120.209999,120.900002,120.900002,27569200
2017-10-30,120.379997,121.959999,120.180000,120.620003,120.620003,25377600
2017-11-06,120.720001,122.410004,120.680000,121.129997,121.129997,29873500
2017-11-13,121.430000,123.169998,120.769997,122.860001,122.860001,30833600
2017-11-20,122.300003,122.949997,121.040001,122.320000,122.320000,20304700
2017-11-27,123.260002,123.330002,120.639999,121.589996,121.589996,37719600
2017-12-04,121.150002,121.199997,118.099998,118.480003,118.480003,41759400
2017-12-11,118.370003,119.500000,117.400002,119.180000,119.180000,37154600
2017-12-18,119.629997,121.139999,119.529999,120.940002,120.940002,25820700
2017-12-25,121.550003,124.089996,121.510002,123.650002,123.650002,28041900
2018-01-01,124.660004,125.849998,124.099998,125.330002,125.330002,32736400
2018-01-08,125.199997,127.129997,124.230003,126.959999,126.959999,42782900
2018-01-15,126.599998,127.220001,125.800003,126.419998,126.419998,33277500
2018-01-22,126.510002,129.509995,126.279999,128.070007,128.070007,45959900
2018-01-29,127.580002,128.149994,125.959999,126.389999,126.389999,57755200
2018-02-05,126.820000,127.309998,124.389999,124.769997,124.769997,61311600
2018-02-12,125.190002,128.699997,125.110001,127.959999,127.959999,43956000
2018-02-19,127.279999,127.400002,125.440002,126.139999,126.139999,28643500
2018-02-26,126.449997,126.620003,123.580002,125.389999,125.389999,37715900
2018-03-05,125.349998,126.959999,124.779999,125.540001,125.540001,28155500
2018-03-12,125.040001,125.989998,124.209999,124.599998,124.599998,24991900
2018-03-19,124.570000,128.059998,123.959999,127.610001,127.610001,37591400
2018-03-26,128.050003,128.580002,125.309998,125.790001,125.790001,29707400
2018-04-02,126.650002,127.540001,125.430000,126.389999,126.389999,36447300
2018-04-09,126.449997,129.470001,126.230003,127.449997,127.449997,36769900
2018-04-16,127.739998,128.539993,126.550003,126.629997,126.629997,34678900
2018-04-23,125.620003,126.339996,124.690002,125.500000,125.500000,30811400
2018-04-30,124.410004,125.199997,123.389999,124.540001,124.540001,35737200
2018-05-07,124.500000,125.589996,123.790001,125.000000,125.000000,22871800
2018-05-14,125.160004,125.209999,122.010002,122.410004,122.410004,34226800
2018-05-21,122.160004,123.820000,121.970001,123.209999,123.209999,32484400
2018-05-28,122.839996,123.779999,122.440002,122.489998,122.489998,29508500
2018-06-04,122.849998,123.349998,122.279999,123.010002,123.010002,22859700
2018-06-11,123.099998,123.860001,120.830002,121.339996,121.339996,38900900
2018-06-18,121.349998,121.440002,119.820000,120.339996,120.339996,23491600
2018-06-25,120.000000,120.230003,118.010002,118.650002,118.650002,40218100
2018-07-02,118.180000,119.330002,117.400002,118.860001,118.860001,28821700
2018-07-09,119.650002,119.730003,117.449997,117.610001,117.610001,24833800
2018-07-16,117.510002,117.629997,115.120003,116.559998,116.559998,39121700
2018-07-23,116.250000,116.839996,115.760002,115.830002,115.830002,28152400
2018-07-30,115.800003,116.349998,114.419998,114.919998,114.919998,29765000
2018-08-06,114.559998,115.230003,114.309998,114.690002,114.690002,25818500
2018-08-13,113.809998,113.809998,111.059998,112.129997,112.129997,44590800
2018-08-20,112.379997,114.419998,112.059998,114.160004,114.160004,31286200
2018-08-27,114.120003,114.870003,113.239998,113.510002,113.510002,26562000
2018-09-03,112.750000,114.260002,112.610001,113.230003,113.230003,19575400
2018-09-10,113.260002,114.779999,112.419998,113.019997,113.019997,23435200
2018-09-17,113.599998,114.370003,112.790001,113.489998,113.489998,24903900
2018-09-24,113.680000,113.959999,111.849998,112.760002,112.760002,29441400
2018-10-01,112.400002,114.330002,112.150002,113.800003,113.800003,35954400
2018-10-08,112.250000,116.040001,111.900002,115.230003,115.230003,70785400
2018-10-15,116.120003,116.599998,115.629997,116.010002,116.010002,43856800
2018-10-22,115.570000,117.650002,115.430000,116.769997,116.769997,50504600
2018-10-29,116.410004,117.070000,114.660004,116.650002,116.650002,49834900
2018-11-05,116.279999,116.669998,114.139999,114.480003,114.480003,43752400
2018-11-12,114.010002,115.879997,113.419998,115.620003,115.620003,48245400
2018-11-19,115.449997,116.349998,115.370003,115.769997,115.769997,30144200
2018-11-26,115.839996,116.239998,114.589996,115.540001,115.540001,42127400
2018-12-03,116.599998,118.230003,116.300003,118.089996,118.089996,35326100
2018-12-10,117.699997,117.949997,116.580002,117.059998,117.059998,30283600
2018-12-17,117.370003,119.739998,117.349998,118.720001,118.720001,62070200
2018-12-24,119.570000,121.080002,119.570000,121.059998,121.059998,42769000
2018-12-31,120.980003,122.459999,120.690002,121.440002,121.440002,50000400
2019-01-07,122.160004,122.339996,121.059998,121.800003,121.800003,40967000
2019-01-14,122.150002,122.440002,121.019997,121.019997,121.019997,40322200
2019-01-21,121.180000,122.910004,120.860001,122.860001,122.860001,29887200
2019-01-28,122.750000,125.230003,122.720001,124.500000,124.500000,54931400
2019-02-04,123.989998,124.419998,123.400002,124.209999,124.209999,29935800
2019-02-11,123.190002,125.000000,123.190002,124.800003,124.800003,35200800
2019-02-18,125.980003,127.209999,125.050003,125.500000,125.500000,38577700
2019-02-25,125.779999,125.900002,121.870003,121.879997,121.879997,42194800
2019-03-04,121.559998,122.889999,121.029999,122.839996,122.839996,38729600
2019-03-11,122.519997,123.879997,121.919998,122.970001,122.970001,36566100
2019-03-18,123.300003,124.419998,122.650002,123.970001,123.970001,39260600
2019-03-25,124.559998,125.110001,121.709999,122.010002,122.010002,37911600
2019-04-01,122.400002,122.430000,120.959999,121.980003,121.980003,36810100
2019-04-08,122.970001,123.769997,121.790001,121.830002,121.830002,32231300
2019-04-15,121.199997,121.820000,120.150002,120.370003,120.370003,23134500
2019-04-22,120.459999,121.669998,119.550003,121.370003,121.370003,22858300
2019-04-29,120.879997,121.550003,119.540001,120.650002,120.650002,36733700
2019-05-06,120.610001,121.730003,120.540001,121.430000,121.430000,21270600
2019-05-13,122.629997,122.849998,120.330002,120.650002,120.650002,39924600
2019-05-20,120.510002,121.519997,119.830002,121.300003,121.300003,20312500
2019-05-27,120.800003,123.400002,120.459999,123.330002,123.330002,31560700
